service_date,operator,route_code,departure_station,arrival_station,departure_time,arrival_time,duration_min,adult_single_from_eur,notes
2026-01-03,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),13:10,15:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-03,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),15:10,17:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-03,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),17:10,19:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),09:50,12:05,135,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-04,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),11:50,14:05,135,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-04,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),13:50,16:05,135,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-04,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),15:50,18:05,135,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-04,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),17:50,20:05,135,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-04,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),19:50,22:05,135,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),08:30,11:10,160,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),10:00,12:33,153,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),12:00,14:33,153,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),13:00,15:28,148,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),14:00,16:33,153,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),15:00,17:23,143,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),16:00,18:37,157,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),17:00,19:23,143,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),18:00,20:29,149,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),19:00,21:26,146,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),19:05,21:43,158,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),21:00,23:31,151,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),08:00,10:28,148,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),10:30,13:02,152,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),11:40,14:21,161,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),14:40,17:06,146,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),16:35,19:12,157,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),18:45,21:27,162,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),20:30,22:48,138,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-04,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),09:00,11:15,135,17.2,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),11:00,13:15,135,17.2,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),13:00,15:15,135,17.2,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),15:00,17:15,135,17.2,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),17:00,19:15,135,17.2,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),19:00,21:15,135,17.2,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),10:10,12:20,130,16.4,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),12:10,14:20,130,16.4,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),14:10,16:20,130,16.4,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),16:10,18:20,130,16.4,Template schedule (replace with route PDF for exact times).
2026-01-04,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),18:10,20:20,130,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),06:50,09:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),08:50,11:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),10:50,13:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),12:50,15:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),14:50,17:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),16:50,19:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),18:50,21:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),20:50,23:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),06:00,08:32,152,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),07:00,09:35,155,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),08:00,10:38,158,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),09:00,11:41,161,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),10:00,12:32,152,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),11:00,13:41,161,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),12:00,14:33,153,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),13:00,15:33,153,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),14:00,16:39,159,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),15:00,17:32,152,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),16:00,18:28,148,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),17:00,19:29,149,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),17:05,19:55,170,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),18:00,20:37,157,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),19:00,21:48,168,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),21:00,23:39,159,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-CRK,Dublin Heuston,Cork (Kent),21:00,23:39,159,34.1,Direct services; timetable excludes public holidays in the PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),05:45,08:36,171,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),07:35,10:12,157,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),07:35,10:15,160,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),09:25,11:50,145,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),09:25,11:55,150,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),11:30,13:51,141,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),13:30,15:50,140,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),15:35,18:00,145,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),16:30,18:57,147,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),17:30,20:10,160,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),18:30,20:59,149,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),19:35,22:07,152,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-GWY,Dublin Heuston,Galway (Ceannt),20:30,23:06,156,24.6,Based on the PDF timetable columns; some columns in the PDF are '..' (no service). Excludes public holidays per PDF.
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),06:55,09:05,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),08:00,10:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),10:00,12:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),12:00,14:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),14:00,16:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),16:00,18:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),18:00,20:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-LMK,Dublin Heuston,Limerick (Colbert),20:00,22:10,130,17.2,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),07:10,09:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),09:10,11:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),11:10,13:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),13:10,15:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),15:10,17:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),17:10,19:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-05,Iarnród Éireann (Irish Rail),DUB-WAT,Dublin Heuston,Waterford (Plunkett),19:10,21:15,125,16.4,Template schedule (replace with route PDF for exact times).
2026-01-06,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),06:50,09:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-06,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),08:50,11:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-06,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),10:50,13:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-06,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),12:50,15:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
2026-01-06,Iarnród Éireann / NI Railways (Enterprise),DUB-BFS,Dublin Connolly,Belfast (Grand Central),14:50,17:00,130,22.0,Template schedule (replace with Enterprise timetable for exact times).
